Enterococcus faecium	1352	PRJNA983092	983092	Terrabacteria group	Bacillota	2.91313	37.9825	chromosome:CP128188.1; plasmid unnamed1:CP128189.1	-	2	-	-	2023/06/21	2023/06/21	Complete Genome	Yonsei University	SAMN35725530	GCA_030316155.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/316/155/GCF_030316155.1_ASM3031615v1	-	A2
Enterococcus faecium	1352	PRJNA243331	243331	Terrabacteria group	Bacillota	3.14932	37.7742	chromosome:NZ_CP020484.1/CP020484.1; plasmid unnamed1:NZ_CP020485.1/CP020485.1; plasmid unnamed2:NZ_CP020486.1/CP020486.1; plasmid unnamed3:NZ_CP020487.1/CP020487.1	-	4	3100	2900	2018/04/25	2022/03/11	Complete Genome	FDA/CFSAN	SAMN06621458	GCA_003071425.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/071/425/GCF_003071425.1_ASM307142v1	-	CFSAN059070
Enterococcus faecalis	1351	PRJNA783264	783264	Terrabacteria group	Bacillota	3.01074	37.4573	chromosome:NZ_CP091231.1/CP091231.1; plasmid p732-a:NZ_CP091232.1/CP091232.1; plasmid p732-b:NZ_CP091233.1/CP091233.1; plasmid p732-c:NZ_CP091234.1/CP091234.1	-	4	2973	2828	2022/05/16	2022/05/18	Complete Genome	University of Zurich	SAMN23424736	GCA_023375485.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/375/485/GCA_023375485.1_ASM2337548v1	-	732
Enterococcus faecalis	1351	PRJNA944190	944190	Terrabacteria group	Bacillota	3.01336	37.5361	chromosome:NZ_CP124882.1/CP124882.1; plasmid p1_EfsPF20_rep9a:NZ_CP124883.1/CP124883.1	-	2	2932	2814	2023/05/16	2023/05/17	Complete Genome	University of Texas at Dallas	SAMN33741217	GCA_030020425.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/020/425/GCF_030020425.1_ASM3002042v1	-	EfsPF20
Enterococcus faecium	1352	PRJNA682584	682584	Terrabacteria group	Bacillota	3.19291	37.7685	chromosome:NZ_CP066583.1/CP066583.1; plasmid p103_1.9kb:NZ_CP066584.1/CP066584.1; plasmid p103_187kb:NZ_CP066585.1/CP066585.1; plasmid p103_4.3kb:NZ_CP066590.1/CP066590.1; plasmid p103_48kb:NZ_CP066586.1/CP066586.1; plasmid p103_56kb:NZ_CP066587.1/CP066587.1; plasmid p103_6.3kb:NZ_CP066589.1/CP066589.1; plasmid p103_7kb:NZ_CP066588.1/CP066588.1	-	8	3133	2887	2020/12/28	2021/12/30	Complete Genome	None	SAMN17038093	GCA_016415105.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/415/105/GCA_016415105.1_ASM1641510v1	-	Dallas 103
Enterococcus faecium	1352	PRJNA646837	646837	Terrabacteria group	Bacillota	3.20733	37.908	chromosome:NZ_CP064049.1/CP064049.1; plasmid unnamed1:NZ_CP064050.1/CP064050.1; plasmid unnamed2:NZ_CP064051.1/CP064051.1; plasmid unnamed3:NZ_CP064052.1/CP064052.1; plasmid unnamed4:NZ_CP064053.1/CP064053.1	-	5	3184	2946	2020/11/10	2021/11/12	Complete Genome	Monash University	SAMN15566652	GCA_015325925.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/325/925/GCA_015325925.1_ASM1532592v1	-	VRE3370
Enterococcus faecalis	1351	PRJNA929192	929192	Terrabacteria group	Bacillota	3.14082	37.2495	chromosome:NZ_CP116962.1/CP116962.1; plasmid unnamed1:NZ_CP116966.1/CP116966.1; plasmid pDM86-cfr:NZ_CP116963.1/CP116963.1; plasmid pDM86-optrA:NZ_CP116964.1/CP116964.1; plasmid pDM86-poxtA:NZ_CP116965.1/CP116965.1	-	5	3074	2952	2023/02/07	2023/02/08	Complete Genome	The Second Affiliated Hospital of Zhejiang University School of Medicine, Zhejiang University	SAMN32953418	GCA_028532705.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/532/705/GCF_028532705.1_ASM2853270v1	-	DM86
Enterococcus faecalis	1351	PRJNA1069998	1069998	Terrabacteria group	Bacillota	3.01212	37.5361	chromosome:NZ_CP143587.1/CP143587.1; plasmid unnamed1:NZ_CP143588.1/CP143588.1	-	2	2935	2807	2024/02/04	2024/02/05	Complete Genome	University of Minnesota	SAMN39634307	GCA_036352175.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/352/175/GCF_036352175.1_ASM3635217v1	-	IDRL-7415
Enterococcus faecium	1352	PRJNA682584	682584	Terrabacteria group	Bacillota	3.18801	37.7376	chromosome:NZ_CP066421.1/CP066421.1; plasmid p55_12kb:NZ_CP066425.1/CP066425.1; plasmid p55_202kb:NZ_CP066422.1/CP066422.1; plasmid p55_36kb:NZ_CP066424.1/CP066424.1; plasmid p55_4kb:NZ_CP066426.1/CP066426.1; plasmid p55_54kb:NZ_CP066423.1/CP066423.1	-	6	3123	2920	2020/12/27	2021/12/29	Complete Genome	None	SAMN17038079	GCA_016406385.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/406/385/GCA_016406385.1_ASM1640638v1	-	Dallas 55
Enterococcus faecium	1352	PRJNA682584	682584	Terrabacteria group	Bacillota	3.18213	37.7745	chromosome:NZ_CP066591.1/CP066591.1; plasmid p107-1_8kb:NZ_CP066595.1/CP066595.1; plasmid p107_1_187kb:NZ_CP066592.1/CP066592.1; plasmid p107_1_41kb:NZ_CP066594.1/CP066594.1; plasmid p107_1_55kb:NZ_CP066593.1/CP066593.1; plasmid p107_1_6.2kb:NZ_CP066597.1/CP066597.1; plasmid p107_1_6.3kb:NZ_CP066596.1/CP066596.1	-	7	3108	2919	2020/12/28	2021/12/30	Complete Genome	None	SAMN17038094	GCA_016415325.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/415/325/GCA_016415325.1_ASM1641532v1	-	Dallas 107_1
Enterococcus faecalis	1351	PRJNA944190	944190	Terrabacteria group	Bacillota	3.08575	32.5	CP124934.1	-	3	-	-	2023/05/16	2023/05/16	Complete Genome	University of Texas at Dallas	SAMN33741219	GCA_030517535.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/517/535/GCF_030517535.1_ASM3051753v1	-	EfsPF24-2
Enterococcus faecalis	1351	PRJNA800580	800580	Terrabacteria group	Bacillota	3.173	37.313	chromosome:NZ_CP091892.1/CP091892.1; plasmid p1:NZ_CP091893.1/CP091893.1; plasmid p2:NZ_CP091894.1/CP091894.1	-	3	3077	2956	2022/02/12	2022/02/14	Complete Genome	University of Texas at Dallas	SAMN25249819	GCA_022212905.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/212/905/GCA_022212905.1_ASM2221290v1	-	133-1
Enterococcus faecium	1352	PRJEB44616	726710	Terrabacteria group	Bacillota	3.15664	37.7276	chromosome c:NZ_OU015946.1/OU015946.1; plasmid pl1:NZ_OU015947.1/OU015947.1; plasmid pl2:NZ_OU015948.1/OU015948.1; plasmid pl3:NZ_OU015949.1/OU015949.1; plasmid pl4:NZ_OU015950.1/OU015950.1; plasmid pl5:NZ_OU015951.1/OU015951.1; plasmid pl6:NZ_OU015952.1/OU015952.1; plasmid pl7:NZ_OU015953.1/OU015953.1; plasmid pl8:NZ_OU015954.1/OU015954.1	-	9	3105	2897	2021/05/12	2022/05/28	Complete Genome	University of Zurich	SAMEA8659929	GCA_907176135.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/907/176/135/GCA_907176135.1_USZ_VRE5_P5_hybrid_assembly	-	USZ_VRE5_P5
Enterococcus faecium	1352	PRJNA497960	497960	Terrabacteria group	Bacillota	3.15842	37.9153	chromosome:NZ_CP033206.1/CP033206.1; plasmid pRBWH1.1:NZ_CP033207.1/CP033207.1; plasmid pRBWH1.2:NZ_CP033208.1/CP033208.1; plasmid pRBWH1.3:NZ_CP033209.1/CP033209.1; plasmid pRBWH1.4:NZ_CP033210.1/CP033210.1; plasmid pRBWH1.5:NZ_CP033211.1/CP033211.1; plasmid pRBWH1.6:NZ_CP033212.1/CP033212.1	-	7	3075	2874	2018/12/21	2022/01/27	Complete Genome	University of Melbourne	SAMN10273305	GCA_003957785.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/957/785/GCF_003957785.1_ASM395778v1	30538186	RBWH1
Enterococcus faecalis	1351	PRJNA800580	800580	Terrabacteria group	Bacillota	3.02233	37.3226	chromosome:NZ_CP091884.1/CP091884.1; plasmid p1:NZ_CP091885.1/CP091885.1	-	2	2957	2825	2022/02/12	2022/02/14	Complete Genome	University of Texas at Dallas	SAMN25249822	GCA_022212845.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/212/845/GCA_022212845.1_ASM2221284v1	-	152
Enterococcus faecalis	1351	PRJNA944190	944190	Terrabacteria group	Bacillota	3.00478	37.4408	chromosome:NZ_CP124923.1/CP124923.1; plasmid p1_EfsC11_rep9c:NZ_CP124924.1/CP124924.1	-	2	2928	2793	2023/05/16	2023/05/17	Complete Genome	University of Texas at Dallas	SAMN33741193	GCA_030020705.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/020/705/GCF_030020705.1_ASM3002070v1	-	EfsC11
Enterococcus faecium	1352	PRJNA682584	682584	Terrabacteria group	Bacillota	3.21963	37.6669	chromosome:NZ_CP066434.1/CP066434.1; plasmid p66_1.9kb:NZ_CP066442.1/CP066442.1; plasmid p66_161kb:NZ_CP066435.1/CP066435.1; plasmid p66_38kb:NZ_CP066438.1/CP066438.1; plasmid p66_4kb:NZ_CP066441.1/CP066441.1; plasmid p66_57kb:NZ_CP066437.1/CP066437.1; plasmid p66_65kb:NZ_CP066436.1/CP066436.1; plasmid p66_7kb:NZ_CP066440.1/CP066440.1; plasmid p66_8kb:NZ_CP066439.1/CP066439.1	-	9	3184	2989	2020/12/27	2021/12/29	Complete Genome	None	SAMN17038081	GCA_016406405.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/406/405/GCA_016406405.1_ASM1640640v1	-	Dallas 66
Enterococcus faecium	1352	PRJNA682584	682584	Terrabacteria group	Bacillota	3.19034	37.7593	chromosome:NZ_CP066645.1/CP066645.1; plasmid unnamed:NZ_CP066652.1/CP066652.1; plasmid p148_1.9kb:NZ_CP066646.1/CP066646.1; plasmid p148_194kb:NZ_CP066648.1/CP066648.1; plasmid p148_45kb:NZ_CP066649.1/CP066649.1; plasmid p148_55kb:NZ_CP066647.1/CP066647.1; plasmid p148_6.2kb:NZ_CP066651.1/CP066651.1; plasmid p148_6kb:NZ_CP066650.1/CP066650.1	-	8	3119	2926	2020/12/28	2021/12/30	Complete Genome	None	SAMN17038104	GCA_016415425.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/415/425/GCA_016415425.1_ASM1641542v1	-	Dallas 148
Enterococcus faecalis	1351	PRJNA891504	891504	Terrabacteria group	Bacillota	2.97793	37.25	chromosome:NZ_CP110072.1/CP110072.1; plasmid pBE7_1:NZ_CP110073.1/CP110073.1	-	2	2915	2794	2022/11/02	2022/11/03	Complete Genome	University of Siena	SAMN31342456	GCA_025958905.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/958/905/GCF_025958905.1_ASM2595890v1	-	BE7
Enterococcus faecalis	1351	PRJNA1049017	1049017	Terrabacteria group	Bacillota	3.11953	37.1672	chromosome:NZ_CP141096.1/CP141096.1; plasmid unnamed1:NZ_CP141097.1/CP141097.1; plasmid unnamed2:NZ_CP141098.1/CP141098.1; plasmid unnamed3:NZ_CP141099.1/CP141099.1	-	4	3058	2933	2023/12/26	2023/12/27	Complete Genome	The University of Texas at Dallas	SAMN38673172	GCA_034644395.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/034/644/395/GCF_034644395.1_ASM3464439v1	-	HRH40
Enterococcus faecium	1352	PRJNA682584	682584	Terrabacteria group	Bacillota	3.18866	37.7636	chromosome:NZ_CP065547.1/CP065547.1; plasmid p1_1.9kb:NZ_CP065553.1/CP065553.1; plasmid p1_198kb:NZ_CP065549.1/CP065549.1; plasmid p1_44kb:NZ_CP065550.1/CP065550.1; plasmid p1_55kb:NZ_CP065548.1/CP065548.1; plasmid p1_6.2kb:NZ_CP065552.1/CP065552.1; plasmid p1_6.3kb:NZ_CP065551.1/CP065551.1	-	7	3114	2926	2020/12/13	2021/12/17	Complete Genome	None	SAMN17012772	GCA_015999605.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/999/605/GCA_015999605.1_ASM1599960v1	-	Dallas 1
Enterococcus faecium	1352	PRJNA682584	682584	Terrabacteria group	Bacillota	3.18632	37.7638	chromosome:NZ_CP066622.1/CP066622.1; plasmid p1:NZ_CP066623.1/CP066623.1; plasmid p2:NZ_CP066624.1/CP066624.1; plasmid p3:NZ_CP066625.1/CP066625.1; plasmid p4:NZ_CP066626.1/CP066626.1; plasmid p5:NZ_CP066627.1/CP066627.1; plasmid p6:NZ_CP066628.1/CP066628.1	-	7	3112	2917	2020/12/28	2021/12/30	Complete Genome	None	SAMN17038101	GCA_016415465.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/415/465/GCA_016415465.1_ASM1641546v1	-	Dallas 131_2
Enterococcus faecalis	1351	PRJNA944190	944190	Terrabacteria group	Bacillota	3.08949	32.5	CP124959.1	-	3	-	-	2023/05/16	2023/05/16	Complete Genome	University of Texas at Dallas	SAMN33741195	GCA_030517625.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/517/625/GCF_030517625.1_ASM3051762v1	-	EfsC13
Enterococcus faecalis	1351	PRJNA587161	587161	Terrabacteria group	Bacillota	2.93752	37.5	chromosome:NZ_CP046112.1/CP046112.1	-	1	2847	2703	2020/06/15	2022/07/16	Complete Genome	Massachusetts Institute of Technology	SAMN13182396	GCA_013344645.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/344/645/GCA_013344645.1_ASM1334464v1	-	111540027-2
Enterococcus faecium	1352	PRJNA682584	682584	Terrabacteria group	Bacillota	3.14483	37.7804	chromosome:NZ_CP066451.1/CP066451.1; plasmid p83_1.9kb:NZ_CP066456.1/CP066456.1; plasmid p83_164kb:NZ_CP066452.1/CP066452.1; plasmid p83_44kb:NZ_CP066454.1/CP066454.1; plasmid p83_55kb:NZ_CP066453.1/CP066453.1; plasmid p83_6.3kb:NZ_CP066455.1/CP066455.1	-	6	3072	2881	2020/12/27	2021/12/29	Complete Genome	None	SAMN17038084	GCA_016406425.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/406/425/GCA_016406425.1_ASM1640642v1	-	Dallas 83
Enterococcus faecium	1352	PRJNA646837	646837	Terrabacteria group	Bacillota	3.1232	38.0868	chromosome:NZ_CP065527.1/CP065527.1; plasmid unnamed1:NZ_CP065529.1/CP065529.1; plasmid unnamed2:NZ_CP065530.1/CP065530.1; plasmid unnamed3:NZ_CP065528.1/CP065528.1	-	4	3084	2810	2020/12/13	2021/12/17	Complete Genome	Monash University	SAMN15566664	GCA_015999425.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/999/425/GCA_015999425.1_ASM1599942v1	-	VRE3382
Enterococcus faecalis	1351	PRJNA944190	944190	Terrabacteria group	Bacillota	2.98919	32.7	CP124955.1	-	2	-	-	2023/05/16	2023/05/16	Complete Genome	University of Texas at Dallas	SAMN33741198	GCA_030517505.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/517/505/GCF_030517505.1_ASM3051750v1	-	EfsC23
Enterococcus faecalis	1351	PRJNA944190	944190	Terrabacteria group	Bacillota	3.1129	37.4139	chromosome:NZ_CP124908.1/CP124908.1; plasmid p1_EfsC33_rep9a:NZ_CP124909.1/CP124909.1; plasmid p2_EfsC33_rep9b:NZ_CP124910.1/CP124910.1	-	3	3041	2916	2023/05/16	2023/05/17	Complete Genome	University of Texas at Dallas	SAMN33741200	GCA_030020615.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/020/615/GCF_030020615.1_ASM3002061v1	-	EfsC33
Enterococcus faecium	1352	PRJNA407447	407447	Terrabacteria group	Bacillota	3.17004	37.7523	chromosome:NZ_CP023808.1/CP023808.1; plasmid pER04562.3A.1:NZ_CP023809.1/CP023809.1; plasmid pER04562.3A.3:NZ_CP023810.1/CP023810.1; plasmid pER04562.3A.4:NZ_CP023811.1/CP023811.1; plasmid pER04562.3A.5:NZ_CP023812.1/CP023812.1	-	5	3127	2911	2017/12/28	2022/01/06	Complete Genome	Icahn School of Medicine at Mount Sinai	SAMN07679732	GCA_002848745.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/848/745/GCF_002848745.1_ASM284874v1	-	Efaecium_ER04526.3A
Enterococcus faecium	1352	PRJNA407447	407447	Terrabacteria group	Bacillota	3.08663	37.8048	chromosome:NZ_CP023804.1/CP023804.1; plasmid pER04619.3A.1:NZ_CP023805.1/CP023805.1; plasmid pER04619.3A.3:NZ_CP023806.1/CP023806.1; plasmid pER04619.3A.4:NZ_CP023807.1/CP023807.1	-	4	3034	2835	2017/12/28	2022/01/06	Complete Genome	Icahn School of Medicine at Mount Sinai	SAMN07679734	GCA_002848705.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/848/705/GCF_002848705.1_ASM284870v1	-	Efaecium_ER04619.3A
Enterococcus faecalis	1351	PRJNA944190	944190	Terrabacteria group	Bacillota	3.00698	32.5	CP124949.1	-	2	-	-	2023/05/16	2023/05/16	Complete Genome	University of Texas at Dallas	SAMN33741201	GCA_030517445.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/517/445/GCF_030517445.1_ASM3051744v1	-	EfsC43
Enterococcus faecalis	1351	PRJNA445927	445927	Terrabacteria group	Bacillota	3.18373	37.1918	chromosome:NZ_CP028835.1/CP028835.1; plasmid unnamed1:NZ_CP028836.1/CP028836.1; plasmid unnamed2:NZ_CP028837.1/CP028837.1; plasmid unnamed3:NZ_CP028838.1/CP028838.1; plasmid unnamed4:NZ_CP028839.1/CP028839.1; plasmid unnamed5:NZ_CP028840.1/CP028840.1	-	6	3100	2870	2019/05/06	2022/07/17	Complete Genome	Inner Mongolia University for the Nationalities	SAMN08803040	GCA_005158025.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/158/025/GCF_005158025.1_ASM515802v1	-	FC
Enterococcus faecium	1352	PRJNA646837	646837	Terrabacteria group	Bacillota	3.14685	37.9269	chromosome:NZ_CP071931.1/CP071931.1; plasmid unnamed1:NZ_CP071930.1/CP071930.1; plasmid unnamed2:NZ_CP071929.1/CP071929.1; plasmid unnamed3:NZ_CP071928.1/CP071928.1; plasmid unnamed4:NZ_CP071927.1/CP071927.1; plasmid unnamed5:NZ_CP071926.1/CP071926.1; plasmid unnamed6:NZ_CP071925.1/CP071925.1; plasmid unnamed7:NZ_CP071924.1/CP071924.1	-	8	3082	2873	2021/03/25	2022/04/08	Complete Genome	Monash University	SAMN15566637	GCA_017584065.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/584/065/GCA_017584065.1_ASM1758406v1	-	VRE3355
Enterococcus faecium	1352	PRJNA627548	627548	Terrabacteria group	Bacillota	3.24808	37.6727	chromosome:NZ_CP061817.1/CP061817.1; plasmid pA6521_1:NZ_CP061818.1/CP061818.1; plasmid pA6521_10:NZ_CP061827.1/CP061827.1; plasmid pA6521_3:NZ_CP061820.1/CP061820.1; plasmid pA6521_4:NZ_CP061821.1/CP061821.1; plasmid pA6521_5:NZ_CP061822.1/CP061822.1; plasmid pA6521_6:NZ_CP061823.1/CP061823.1; plasmid pA6521_7:NZ_CP061824.1/CP061824.1; plasmid pA6521_8:NZ_CP061825.1/CP061825.1; plasmid pA6521_9:NZ_CP061826.1/CP061826.1; plasmid pA6521_p2:NZ_CP061819.1/CP061819.1	-	11	3191	3004	2020/09/23	2021/10/02	Complete Genome	Christian Medical College and Hospital	SAMN14675386	GCA_012933195.2	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/933/195/GCA_012933195.2_ASM1293319v2	-	A6521
Enterococcus faecalis	1351	PRJNA587161	587161	Terrabacteria group	Bacillota	2.93444	37.5	chromosome:NZ_CP046111.1/CP046111.1	-	1	2842	2697	2020/06/15	2022/07/16	Complete Genome	Massachusetts Institute of Technology	SAMN13182397	GCA_013344625.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/344/625/GCA_013344625.1_ASM1334462v1	-	111540047-1
Enterococcus faecalis	1351	PRJNA752808	752808	Terrabacteria group	Bacillota	2.93436	37.4	chromosome:NZ_CP080759.1/CP080759.1	-	1	2873	2752	2022/05/31	2022/06/02	Complete Genome	Beijing Institute of Microbiology and Epidemiology	SAMN20607820	GCA_023612035.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/612/035/GCA_023612035.1_ASM2361203v1	-	M817
Enterococcus faecium	1352	PRJNA718441	718441	Terrabacteria group	Bacillota	3.24808	37.6727	chromosome:NZ_CP072731.1/CP072731.1; plasmid pVB6171_p1:NZ_CP072732.1/CP072732.1; plasmid pVB6171_p10:NZ_CP072741.1/CP072741.1; plasmid pVB6171_p2:NZ_CP072733.1/CP072733.1; plasmid pVB6171_p3:NZ_CP072734.1/CP072734.1; plasmid pVB6171_p4:NZ_CP072735.1/CP072735.1; plasmid pVB6171_p5:NZ_CP072736.1/CP072736.1; plasmid pVB6171_p6:NZ_CP072737.1/CP072737.1; plasmid pVB6171_p7:NZ_CP072738.1/CP072738.1; plasmid pVB6171_p8:NZ_CP072739.1/CP072739.1; plasmid pVB6171_p9:NZ_CP072740.1/CP072740.1	-	11	3185	3004	2021/04/11	2022/04/21	Complete Genome	Christian Medical College	SAMN18533763	GCA_017897965.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/897/965/GCA_017897965.1_ASM1789796v1	-	VB6171
Enterococcus faecium	1352	PRJNA718440	718440	Terrabacteria group	Bacillota	3.24808	37.6727	chromosome:NZ_CP072720.1/CP072720.1; plasmid pVB6521_p1:NZ_CP072721.1/CP072721.1; plasmid pVB6521_p10:NZ_CP072730.1/CP072730.1; plasmid pVB6521_p2:NZ_CP072722.1/CP072722.1; plasmid pVB6521_p3:NZ_CP072723.1/CP072723.1; plasmid pVB6521_p4:NZ_CP072724.1/CP072724.1; plasmid pVB6521_p5:NZ_CP072725.1/CP072725.1; plasmid pVB6521_p6:NZ_CP072726.1/CP072726.1; plasmid pVB6521_p7:NZ_CP072727.1/CP072727.1; plasmid pVB6521_p8:NZ_CP072728.1/CP072728.1; plasmid pVB6521_p9:NZ_CP072729.1/CP072729.1	-	11	3185	3004	2021/04/11	2022/04/21	Complete Genome	Christian Medical College	SAMN18533757	GCA_017898005.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/898/005/GCA_017898005.1_ASM1789800v1	-	VB6521
Enterococcus faecalis	1351	PRJNA1039159	1039159	Terrabacteria group	Bacillota	2.96583	37.3834	chromosome:NZ_CP138637.1/CP138637.1; plasmid unnamed1:NZ_CP138638.1/CP138638.1; plasmid unnamed2:NZ_CP138639.1/CP138639.1; plasmid unnamed3:NZ_CP138640.1/CP138640.1	-	4	2883	2755	2023/11/20	2023/11/21	Complete Genome	Kangwon National University	SAMN38203339	GCA_033811895.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/811/895/GCA_033811895.1_ASM3381189v1	-	ES-3-1
Enterococcus faecalis	1351	PRJNA576338	576338	Terrabacteria group	Bacillota	2.93372	37.5	chromosome:NZ_CP045045.1/CP045045.1	-	1	2828	2717	2020/02/03	2022/02/13	Complete Genome	Northeast Agricultural University	SAMN12990710	GCA_010103655.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/103/655/GCA_010103655.1_ASM1010365v1	-	JY32
Enterococcus faecium	1352	PRJNA407447	407447	Terrabacteria group	Bacillota	3.12508	37.7796	chromosome:NZ_CP023784.1/CP023784.1; plasmid pER04120.3A.1:NZ_CP023785.1/CP023785.1; plasmid pER04120.3A.2:NZ_CP023786.1/CP023786.1; plasmid pER04120.3A.3:NZ_CP023787.1/CP023787.1; plasmid pER04120.3A.4:NZ_CP023788.1/CP023788.1	-	5	3080	2878	2017/12/28	2022/01/06	Complete Genome	Icahn School of Medicine at Mount Sinai	SAMN07679729	GCA_002848645.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/848/645/GCF_002848645.1_ASM284864v1	-	Efaecium_ER04120.3A
Enterococcus faecium	1352	PRJNA407447	407447	Terrabacteria group	Bacillota	3.12755	37.7775	chromosome:NZ_CP023794.1/CP023794.1; plasmid pER04484.3A.1:NZ_CP023795.1/CP023795.1; plasmid pER04484.3A.2:NZ_CP023796.1/CP023796.1; plasmid pER04484.3A.3:NZ_CP023797.1/CP023797.1; plasmid pER04484.3A.4:NZ_CP023798.1/CP023798.1	-	5	3079	2875	2017/12/28	2022/01/06	Complete Genome	Icahn School of Medicine at Mount Sinai	SAMN07679731	GCA_002848665.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/848/665/GCF_002848665.1_ASM284866v1	-	Efaecium_ER04484.3A
Enterococcus faecalis	1351	PRJNA800580	800580	Terrabacteria group	Bacillota	3.03002	37.3726	chromosome:NZ_CP091886.1/CP091886.1; plasmid p1:NZ_CP091887.1/CP091887.1; plasmid p2:NZ_CP091888.1/CP091888.1	-	3	2975	2851	2022/02/12	2022/02/14	Complete Genome	University of Texas at Dallas	SAMN25249821	GCA_022212865.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/212/865/GCA_022212865.1_ASM2221286v1	-	143-1
Enterococcus faecalis	1351	PRJNA944190	944190	Terrabacteria group	Bacillota	2.98461	32.5	CP124930.1	-	2	-	-	2023/05/16	2023/05/16	Complete Genome	University of Texas at Dallas	SAMN33741220	GCA_030517355.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/517/355/GCF_030517355.1_ASM3051735v1	-	EfsPF27
Enterococcus faecium	1352	PRJNA349966	349966	Terrabacteria group	Bacillota	3.13951	37.7612	chromosome:NZ_CP017787.1/CP017787.1; plasmid unnamed1:NZ_CP017788.1/CP017788.1; plasmid unnamed2:NZ_CP017789.1/CP017789.1; plasmid unnamed3:NZ_CP017790.1/CP017790.1; plasmid unnamed4:NZ_CP017791.1/CP017791.1	-	5	3110	2904	2017/11/16	2022/10/10	Complete Genome	New York Medical College	SAMN05933398	GCA_002777275.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/777/275/GCF_002777275.1_ASM277727v1	-	E232
Enterococcus faecium	1352	PRJNA349966	349966	Terrabacteria group	Bacillota	3.13939	37.7612	chromosome:NZ_CP017792.1/CP017792.1; plasmid unnamed1:NZ_CP017793.1/CP017793.1; plasmid unnamed2:NZ_CP017794.1/CP017794.1; plasmid unnamed3:NZ_CP017795.1/CP017795.1; plasmid unnamed4:NZ_CP017796.1/CP017796.1	-	5	3111	2905	2017/11/07	2022/10/10	Complete Genome	New York Medical College	SAMN05933399	GCA_002761255.1	-	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/761/255/GCF_002761255.1_ASM276125v1	-	E240
